address,area,direction,floornumber,furniture,numBath,numBed,numFloor,price,price_m2,type,type_detail,url
"Số 8 đường Lê Đức Thọ, Phường Mỹ Đình 2, quận Nam Từ Liêm, Hà Nội, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",104.0,Đông Bắc,,,2,3,1,5.0,0.04808,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88228176.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",46.0,Tây Bắc,24,Hoàn thiện cơ bản,1,1,1,1.64,0.03565,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88197455.htm
"Khu đô thị Thanh Hà, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",70.0,,,,2,2,1,1.3,0.01857,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88228200.htm
"đường Lê Trọng Tấn, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",68.0,,,,2,2,1,1.16,0.01706,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88228418.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",81.0,Đông Bắc,,Hoàn thiện cơ bản,2,3,1,2.48,0.03062,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88228985.htm
"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",87.0,,,Nội thất đầy đủ,2,3,1,2.3,0.02644,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/88229142.htm
"đường Lê Trọng Tấn, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",76.0,Tây Bắc,,Nội thất đầy đủ,2,2,1,1.25,0.01645,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88229903.htm
"401, Đường Thịnh Hào 1, Phường Hàng Bột, Quận Đống Đa, Hà Nội",35.0,Tây Bắc,,,1,1,1,1.15,0.03286,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/88230036.htm
"Đường Mai Chí Thọ, Phường Giang Biên, Quận Long Biên, Hà Nội",78.0,Tây,,,2,2,1,2.4,0.03077,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/88230076.htm
"Đường Nguyễn Chánh, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",115.0,,,,Nhiều hơn 6 phòng,5,1,33.0,0.28696,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/88230363.htm
"Đường Lê Quang Đạo, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",88.0,,,Nội thất cao cấp,2,2,1,4.3,0.04886,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/87808794.htm
"Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",127.0,,,Nội thất đầy đủ,2,3,1,4.6647,0.03673,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-thanh-xuan/mua-ban-can-ho-chung-cu/88231365.htm
"201, 201 Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",76.0,,,,2,2,1,4.0,0.05263,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-can-ho-chung-cu/88231661.htm
"Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",56.2,Tây,20,,2,2,1,0.02,357.142 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88231766.htm
"2.18, Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",47.0,,,,1,1,1,0.6,0.01277,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/88231927.htm
"Khu đô thị Nam Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",81.0,,,Nội thất đầy đủ,2,2,1,1.111111,0.01372,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88232099.htm
"Tuyến đường sắt đô thị trên cao Cát Linh, Phường Phú Lãm, Quận Hà Đông, Hà Nội",72.0,Bắc,,Nội thất đầy đủ,2,2,1,1.4,0.01944,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88232387.htm
"Tuyến đường sắt đô thị trên cao Cát Linh, Phường Phú Lãm, Quận Hà Đông, Hà Nội",72.0,Nam,,Nội thất đầy đủ,2,2,1,1.42,0.01972,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88232458.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",82.0,Đông Bắc,,Hoàn thiện cơ bản,2,3,1,1.35,0.01646,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88232527.htm
"Đường Ba La, Phường Phú Lương, Quận Hà Đông, Hà Nội",54.0,Đông Nam,,Nội thất đầy đủ,1,2,1,1.05,0.01944,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88232620.htm
"đường Lê Trọng Tấn, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",76.0,Tây Bắc,,Nội thất đầy đủ,2,2,1,0.01,131.578 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88232848.htm
"Đường Nguyễn Hữu Thọ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",47.0,,,,1,2,1,0.81,0.01723,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88232879.htm
"Khu Ngoại giao đoàn, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",41.0,Tây Nam,,Nội thất đầy đủ,1,1,1,2.85,0.06951,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/88232927.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",75.0,,,,2,3,1,2.48,0.03307,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88233099.htm
"Số 418, Số 418 đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội",79.0,Tây Nam,,Nội thất đầy đủ,2,2,1,1.65,0.02089,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88233299.htm
"190 Phố Sài Đồng, phường Việt Hưng, quận Long Biên, Tp.Hà Nội, Phường Việt Hưng, Quận Long Biên, Hà Nội",83.0,,,,2,2,1,2.45,0.02952,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/88233363.htm
"nguyễn xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",45.0,,,,1,1,1,0.92,0.02044,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88233375.htm
"Đường Ba La, Phường Phú Lương, Quận Hà Đông, Hà Nội",50.0,Đông Bắc,10,Nội thất đầy đủ,1,2,1,0.94,0.0188,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88233757.htm
"Số 79, Số 79 Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",65.0,,,Hoàn thiện cơ bản,2,2,1,1.9,0.02923,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88233766.htm
"97 Trần Bình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",56.0,Tây Bắc,,Hoàn thiện cơ bản,1,2,1,1.85,0.03304,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88233774.htm
"Đường Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",86.0,Nam,,Nội thất cao cấp,2,3,1,4.0,0.04651,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/88233775.htm
"68, Đường Nguyễn Cơ Thạch, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",71.0,Nam,,,2,2,1,2.5,0.03521,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88233773.htm
"Số 79, Số 79 Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",92.0,,,,2,3,1,2.4,0.02609,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88233928.htm
"Số 79, Số 79 Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",65.0,,,,2,2,1,1.7,0.02615,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88233999.htm
"Đường Lê Trọng Tấn, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",70.0,,,Nội thất đầy đủ,2,2,1,1.17,0.01671,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88234196.htm
"HH2C, Đường Linh Đàm, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",76.0,,,Nội thất cao cấp,2,3,1,1.42,0.01868,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88234482.htm
"Đường Đại lộ Thăng Long, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",55.0,,,,2,2,1,2.0,0.03636,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88234806.htm
"Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",54.3,Đông Bắc,,,2,2,1,1.12,0.02074,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88235689.htm
"Số 102-104, Số 102-104 Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",76.0,Đông Bắc,,,2,2,1,1.98,0.02605,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88235780.htm
"Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",54.0,Tây Bắc,,Nội thất cao cấp,Nhiều hơn 6 phòng,nhiều hơn 10 phòng,1,6.5,0.12037,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/88235852.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",34.0,Đông Bắc,9,Hoàn thiện cơ bản,1,1,1,1.3,0.03824,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88236579.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",38.0,Tây Bắc,5,Hoàn thiện cơ bản,1,1,1,1.5,0.03947,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88236730.htm
"Đường 32, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",59.0,Tây Nam,13,Hoàn thiện cơ bản,2,2,1,1.202,0.02037,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88236811.htm
"Đường 70, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",62.0,Tây,,Hoàn thiện cơ bản,1,2,1,1.58,0.02548,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88236887.htm
"ct12, KĐT Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội",72.0,,27,Hoàn thiện cơ bản,2,2,1,1.65,0.02292,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88237837.htm
"Đường Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",60.0,,3,Nội thất đầy đủ,,2,1,1.55,0.02583,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-can-ho-chung-cu/88237930.htm
"Cienco5, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",72.0,,,,2,2,1,1.05,0.01458,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88220875.htm
"xuân thuỷ, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",48.0,,,,1,2,1,0.92,0.01917,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-cau-giay/mua-ban-can-ho-chung-cu/88238181.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",45.01,Nam,,Nội thất cao cấp,1,1,1,0.79,0.01756,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88238411.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",82.23,Đông Nam,,Nội thất đầy đủ,2,3,1,1.55,0.0189,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88238459.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",43.0,,11,Nội thất cao cấp,1,1,1,1.6,0.03721,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88238622.htm
"Đường Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",60.0,,3,Nội thất đầy đủ,2,2,1,1.55,0.02583,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-hai-ba-trung/mua-ban-can-ho-chung-cu/88238745.htm
"Đình Quán, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",32.0,Nam,3,Nội thất đầy đủ,1,1,1,0.53,0.01656,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/88238831.htm
"Đường Lê Văn Lương, Phường Dương Nội, Quận Hà Đông, Hà Nội",54.5,Đông Nam,10,Nội thất đầy đủ,1,2,1,1.15,0.0213,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88238947.htm
"Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",48.0,,26,,1,2,1,1.6,0.03333,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88104189.htm
"43 Đường Phạm Văn Đồng, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",73.7,,3,Nội thất đầy đủ,2,2,1,2.65,0.0363,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/88239467.htm
"Số 102-104, Số 102-104 Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",146.0,Đông Bắc,,,2,3,1,3.3,0.0226,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88242422.htm
"Đường Hồ Tùng Mậu, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",32.0,,,,1,1,1,0.55,0.01719,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/86952314.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",47.0,Đông Nam,,,1,1,1,0.81,0.01723,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88242580.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",60.0,Đông Nam,,Hoàn thiện cơ bản,2,2,1,0.96,0.016,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/88242659.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",82.26,Đông Nam,,,2,3,1,1.29,0.01573,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88242787.htm
"Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội",168.0,Đông Nam,50,Nội thất cao cấp,3,4,1,3.8,0.02262,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88227527.htm
"430, 430 Đường Cầu Am, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",110.0,Đông Nam,,Hoàn thiện cơ bản,3,3,1,2.83,0.02573,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88224106.htm
"Đường Lê Quang Đạo, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",112.0,,,Nội thất cao cấp,2,3,1,5.9,0.05268,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/87768270.htm
"Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",45.0,Tây Bắc,,,1,1,1,0.92,0.02044,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88224404.htm
"Đường Tứ Hiệp, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",69.0,,,Nội thất đầy đủ,2,2,1,0.025,362.318 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/huyen-thanh-tri/mua-ban-can-ho-chung-cu/88224807.htm
"Đường Đàm Quang Trung, Phường Long Biên, Quận Long Biên, Hà Nội",95.0,,,Nội thất đầy đủ,2,3,1,2.85,0.03,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-long-bien/mua-ban-can-ho-chung-cu/88209535.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",45.0,,,Nội thất đầy đủ,1,2,1,0.81,0.018,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88225066.htm
"Đường Lê Trọng Tấn, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",70.0,Tây Bắc,,,2,2,1,1.22,0.01743,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88225080.htm
"120, Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",48.0,,,Hoàn thiện cơ bản,1,1,1,1.73,0.03604,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88225147.htm
"Đường Phúc La, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",55.0,Tây Bắc,10,,2,2,1,1.35,0.02455,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/68888363.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",64.0,,,Hoàn thiện cơ bản,2,2,1,2.35,0.03672,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88225756.htm
"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",100.0,,,Nội thất đầy đủ,2,3,1,2.6,0.026,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88225779.htm
"Thuộc toà C8, Khu tập thể Kim, Đường Lương Định Của, Phường Kim Liên, Quận Đống Đa, Hà Nội",45.0,Tây Bắc,,,1,2,1,1.266666666,0.02815,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/88225887.htm
"Đường Cầu Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",35.0,,,,1,1,1,0.54,0.01543,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/88113584.htm
"Đường Tân Xuân, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",62.6,,,,2,2,1,1.56,0.02516,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/88216785.htm
"Đường Kim Liên, Phường Kim Liên, Quận Đống Đa, Hà Nội",70.0,,,,2,2,1,1.7,0.02429,Căn hộ/Chung cư,Tập thể,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/88217043.htm
"Đường Nguyễn Cơ Thạch, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",133.0,Tây Bắc,,,2,3,1,0.0215,161.654 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88217173.htm
"Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",75.0,,,Nội thất đầy đủ,1,2,1,1.5,0.02,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88206983.htm
"KĐT Văn Phú, Phường Hà Cầu, Quận Hà Đông, Hà Nội",121.0,Đông Nam,,Nội thất cao cấp,2,3,1,2.7,0.02231,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88199144.htm
"Số 8 đường Lê Đức Thọ, Phường Mỹ Đình 2, quận Nam Từ Liêm, Hà Nội, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",104.0,Nam,,,2,3,1,6.0,0.05769,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88200161.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",67.0,,,Nội thất đầy đủ,2,2,1,1.13,0.01687,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88200169.htm
"Khu đô thị Thanh Hà, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",64.35,,8,Nội thất đầy đủ,2,2,1,1.12,0.0175,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88200837.htm
"68, Đường Tôn Đức Thắng, Phường Cát Linh, Quận Đống Đa, Hà Nội",32.0,Đông Nam,,Nội thất đầy đủ,1,1,1,0.55,0.01719,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-dong-da/mua-ban-can-ho-chung-cu/88200852.htm
"Lô N01-T1, Đường Nguyễn Văn Huyên, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội",108.0,Tây,28,Hoàn thiện cơ bản,2,3,1,0.045,416.666 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/88201125.htm
,50.0,,,,,2,1,0.8,0.016,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/88201648.htm
"30, Đường Trần Hữu Dực, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",132.0,Đông,,,3,3,1,0.00425,32.196 đ/m²,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88202139.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",46.0,Đông Bắc,,,1,2,1,1.6,0.03478,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88187526.htm
"Đường Tô Hiệu, Phường Hà Cầu, Quận Hà Đông, Hà Nội",139.0,Tây Bắc,22,,2,3,1,4.0,0.02878,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-ha-dong/mua-ban-can-ho-chung-cu/88202653.htm
"Đường Mễ Trì Hạ, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",40.0,Nam,2,Nội thất đầy đủ,1,1,1,0.645,0.01613,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-nam-tu-liem/mua-ban-can-ho-chung-cu/88203092.htm
"Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",60.0,,,Nội thất cao cấp,1,2,1,1.32,0.022,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-hoang-mai/mua-ban-can-ho-chung-cu/88203123.htm
"136, 136 Đường Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",135.0,,,,2,3,1,4.1,0.03037,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/ha-noi/quan-bac-tu-liem/mua-ban-can-ho-chung-cu/88203641.htm
